,Article Title,Category
182,"Carving life into granite at Aswan Int'l Sculpture Symposium



The 24th edition of the Aswan International Sculpture Symposium opened on 19 January and will close on 9 March",Art
183,"The world according to Swedish artist Fabian Edelstam



Speaking as his first solo exhibition in Cairo takes place, the Swedish artist reminisces about today's world and how history continues to repeat itself",Art
184,"Conversations in and about time: Basim Magdy's solo featuring Magdy El-Gohary at Gypsum gallery



Egyptian award-winning artist based in Switzerland Basim Magdy integrates artworks by his father in his second solo at Gypsum",Art
185,"Art Alert: Bassem Yousri’s latest video work screens at Zawya



Bassem Yousri's film The Wardrobe Man will be screened for one day at Zawya with a follow-up discussion",Art
186,"Art Alert: Swedish artist Fabian Edelstam shows work at Gallery Misr



Born in Stockholm and living and working in Paris since 1990, Edelstam's work is in private collections around the world",Art
187,"Syrian artist Souad Mardam Bey's exhibition on travelling: I came, I saw, I conquered



The art exhibition's title, 'Veni, Vidi, Amavi,' is a play on Julius Caesar's famous Latin phrase",Art
188,"Of people and flora: Egyptian artist Soad Abdel Rasoul's paintings at Mashrabiya Gallery



Virtual Garden, which explores both sides of beauty and life, runs until 14 February",Art
189,"Art Alert: Photography exhibition celebrates traditional dance by refugee women in Egypt



The exhibition features photos by Ahmed Hamed and is organised by the Tadamon council for supporting refugees in Egypt",Art
190,"Art Alert: Walid Ebeid’s painting exhibition opens at Art Talks



In his exhibition 'People You May Know' Walid Ebeid hopes to channel social taboos and issues of women through his realistic depictions",Art
191,"Art Alert: Artist talks featuring six photographers at Cairo's Photopia



A selection of artists will share their work from last November's group exhibition 'She Tells'",Art
192,"Art Alert: Farouk Hosny’s paintings at Picasso Gallery



The artist's abstract works capture the landscape and spirit of Egypt",Art
193,"Art Alert: Tahrir Cultural Centre opens with exhibition by Huda Lutfi and Sherin Guirguis



The newly established centre will inaugurate with both exhibitions in parallel",Art
194,"Eman Hakim's paintings bring out the joy and power in Cairo's marginalia



The artist's painting exhibition titled Al-Jiwar was hell at Art Corner gallery between 30 November and 10 December",Art
195,"Art Alert: Two exhibitions at Cairo’s Ubuntu Gallery



The gallery will host shows by Rifky ElRazzaz and Halim Yacoub",Art
196,"Art Alert: August’s Rooms duo exhibit at Cairo’s Soma Gallery



Mona Essam ElDin and Nesreen Mamdouh follow in the wake of schizophrenic German artist August Natterer, examining the conscious and unconscious aspects of the mind",Art
197,"Art Alert: Remembering Fukushima in Japanese artists' exhibition at Cairo’s Salah Taher gallery



The exhibition features the work of nine Japanese artists who present the various faces of the Tohoku region of Japan",Art
198,"Art Alert: Nights with Rodents exhibition featuring 18 artists at Arcade Gallery in Maadi



The group exhibition is a selection of works from an open call by Arcade Gallery",Art
199,"Between painting, photography and pottery, three Cairo exhibitions contemplate silence and time



Rania Fouad finds links between three Cairo shows: Taste of Time by Samir Fouad, Ashraf Reda and Ayman Lotfi’s joint show Silence of the Body, and the group exhibition A Flower from Every Meadow",Art
200,"Alternative histories at 'Something Else' Biennale probe society's workings and human nature



Pakistani artist Saks Afridi and Egyptian artist Rodeina Fouad both question human nature by imagining different worlds at the second edition of Something Else, which closed on 15 December after 45 days of showcase",Art
201,"Art Alert: Mohamed El-Damarawy’s paintings at AlKahila Gallery



Titled The Blue Angel, the show features Damarawy's latest paintings on Egyptian social traditions",Art
202,"Art Alert: Egypt’s Bahgoury to hold solo show at Picasso Gallery



Bahgoury is one of Egypt's most prominent painters and caricaturists, active since the 1950s",Art
203,"Art Alert: Lecture 'From Impressionism to Postmodern Arts' at the Russian cultural centre in Dokki



The lecture is part of the centre's celebrations of 75 years of diplomatic ties between Egypt and Russia",Art
204,"Art Alert: Scarecrow exhibition at Cairo Opera’s Salah Taher Hall



The exhibition will run for six days, showcasing the work of over 50 group members",Art
205,"Newspaperman strokes: Well-known Egyptian journalist Gamal Fahmy wears painter's hat



Gamal Fahmy launched his first visual art exhibition 'Forms & Colors' at Cairo's Picasso Art Gallery on Sunday 9 December",Art
206,"Google Doodle celebrates Algerian artist Baya Mahieddine



The artist is said to have left an impact on Picaaso, Matisse, and writer Andre Breton",Art
207,Farouk Hosny art exhibition to open tonight in Kuwait,Art
208,"Art Alert: Graphic design students show projects at American University in Cairo



 The exhibition showcases the senior projects of the graphic design programme",Art
209,Art Alert: Anomalies exhibition showcases AUC photography students’ work,Art
210,"In photos: Al-Ahram holds two-day auction of artworks and antiques



The auction includes works by famous Egyptian artists, as well as antique furniture, carpets and other items",Art
211,"Art Alert: Lithuanian artist Laima Kreivytė at Soma Gallery



Laima Kreivytė's project is part of an exchange programme between MASS Alex and Vilnius Art Academy",Art
212,"Art Alert: Hany Rashed's gypsum sculptures at Mashrabia gallery



The exhibition, titled The Gypsum Museum, is a collection of sculptures and installations on daily life in Egypt",Art
213,"Sun Boat: Egyptian artist Moataz Nasreldin exhibits large installation in Abu Dhabi



Sun Boat, which was exhibited in Abu Dhabi between 14 and 17 Novemver, is inspired by mankind’s constant state of motion, an infinite circle",Art
214,"Withered Roses: An exhibition reflecting on the wilting beauty of women in an Arab society



The exhibition of paintings by Emad Abdel-Wahab opened at Dai Gallery on 13 November and continues until 23 November",Art
215,"Art Alert: Marwa Adel solo exhibition at Gallery Misr



Marwa Adel's work deals with identity and social taboos",Art
216,"'What if Something Else did not happen?': Darb 1718's director Nasreldin on Cairo's alternate biennale



Something Else — Off Biennale opened on 1 November and continues until 15 December",Art
217,"Gypsum Gallery showcases renowned Egyptian artist Ahmed Morsi at Abu Dhabi Art Fair



The Gallery was invited to be part of the 'Focus' section of the fair",Art
218,"Programme: First edition of Cairo Photo Week 



Cairo Photo Week packs an 8 day photography bonanza in it's first edition, taking place in the heart of Downtown",Art
219,"Art Alert: Artist talk with Marianne Fahmy at Cairo's CIC



Marianne Fahmy is an Alexandrian artist working with undocumented histories",Art
220,In photos: Reviving Humanity sculptures unveiled at Sharm El-Sheikh Youth Forum,Art
221,"In photos: Opening of the second edition of Something Else – Off Biennale



Something Else has three opening nights, the first of which took place last night at Darb 1718",Art
222,"Pattern Play at Mai Refky's retraced exhibition



Artist Mai Refky's latest exhibition was held at Zamalek Art gallery, showcasing her vibrant paintings of patterns and figures",Art
223,"Egyptian sculptors win awards at China exhibition



The two sculptors won the fourth and third prizes at the international contest and exhibition",Art
224,"INTERVIEW: On the 2nd edition of Something Else, and involving the whole of Cairo in art



""Something Else"" will run for 45 days, connecting Egyptian artists with the international scene. In interview, Rehab Ragaee takes Ahram Online behind the scenes of the upcoming 45-day event",Art
225,"Egyptian visual artist Chant Avedissian dead at 67



The artist was known for his pop paintings of cultural icons, such as Um Kalthoum, Faten Hamama, as well as political figures",Art
226,"Programme: All events within Cairo's Something Else - Off Biennale 



The exhibition surrounded by talks, workshops, performances, and film screenings will take place in the different venues of the Off-Biennale",Art
227,"Art Alert: Ahmed Farid's Gate of the Soul paintings at Picasso Gallery



The exhibition showcases Farid's latest works, with his signature wide-eyed figures",Art
228,"Art Alert: Cairo Photo Week shakes up photography scene



Cairo Photo Week is organised by Photopia and will run for eight days",Art
229,"Art Alert: Cairo Comix festival at Mahmoud Mokhtar Museum next weekend



The festival is the largest platform for comics in Egypt",Art
230,"Following Johan Bävman's touring photo-exhibition on Fatherhood



Swedish photographer Johan Bävman's exhibition which explores fatherhood has been to 30 countries, landing in Egypt this October",Art
231,Art Alert: Alexandrian Dream arts exhibition in Downtown Cairo,Art
232,"Art Talks gallery showcases Egyptian artists in Cultural Narratives exhibition in Kuwait



The exhibition features 8 artists from Egypt in the group show of over 200 artists from the Middle East",Art
