,Article Title,Category
116,"Egypt plans to reduce debt-to-GDP ratio to below 90% by end of FY2021/22



Egypt aims to lower the overall debt-to-GDP ratio to below 90 percent by June 2022 and below 85 percent over the coming three years, down from 108 percent recorded in June 2017, Minister of Finance Mohamed Maait announced on Tuesday.",Economy
117,"WB, IMF autumn meetings to be held in Washington instead of Marrakesh due to COVID concerns



The World Bank Group (WBG) and the International Monetary Fund (IMF) announced that their annual autumn joint meetings will be held in Washington DC in October instead of Marrakesh, Morocco due to COVID-19 concerns.",Economy
118,"UAE to impose federal corporate tax for the first time



The United Arab Emirates announced Monday it is introducing for the first time a federal corporate tax on business earnings. It's the latest measure to bring the country in line with many governments worldwide but one that also chips away at its competitive advantage.",Economy
119,"Egypt extends VAT waivers, other incentives to boost economic growth: Finance minister



Egypt’s Minister of Finance Mohamed Maait stated on Monday that Law 3/2022, which includes amendments to the value-added tax (VAT) and stamp duty laws, introduces new incentives that target stimulating Egypt’s economy, supporting manufacturing sector, and alleviating financial burdens on citizens amid the coronavirus crisis.",Economy
120,"Egypt relisted in JP Morgan’s emerging market index ending 10 years of absence



Egypt was relisted on Monday 31 January in the JP Morgan Index for government bonds of emerging markets (GBI-EM), ending 10 years of absence .",Economy
121,"Cashless transactions through Fawry hit EGP 6 bln by end of 2021



Fawry, through Fawry Accept, amassed EGP 6 billion in volume of non-cash transactions by the end of 2021, representing an increase of 232 percent compared to 2020, Fawry announced on Sunday.",Economy
122,"Egypt to receive $368 mln loan from AMF to boost country’s financial position amid COVID-19



The Arab Monetary Fund (AMF) will provide Egypt with $368 million loan to strengthen the country’s financial position and meet emergency needs amid challenges caused by COVID-19, the fund announced on Saturday.",Economy
123,"IMF upgrades Egypt’s real GDP growth for 2022 to 5.6%



The International Monetary Fund (IMF) upgraded Egypt’s real GDP growth by 0.4 percent in 2022 to 5.6 percent, compared to the fund’s October 2021 projections, according to Petya Koeva Brooks, the IMF’s deputy director of the research department.",Economy
124,"Egypt increases local wheat procurement price for harvest season beginning in April



Egypt will raise the local wheat procurement price for the harvest beginning in April by around EGP 670 ($42.66) per tonne amid a rise in global prices, Finance Minister Mohamed Maait said on Tuesday.",Economy
125,"IMF revises down global GDP growth forecast to 4.4% in 2022, inflation to continue rising



The International Monetary Fund (IMF) has lowered its projections for the global real GDP growth in 2022 to 4.4 percent, down from the 4.9 percent it had projected in October 2021, according to the updated report on the world economic outlook released on Tuesday.",Economy
126,"IMF’s Mohieldin discusses inflation, Egypt's economic growth during pandemic with Al-Siyassa Al-Dawliya



Executive Director at the International Monetary Fund Mahmoud Mohieldin discussed the effect of inflation on the international economy in a panel discussion on Sunday with Al-Siyassa Al-Dawliya magazine, published by Al-Ahram Foundation.",Economy
127,"Global FDI flows rebound in 2021 to reach $1.6 tln with positive outlook for 2022: UNCTAD



Global foreign direct investment (FDI) flows jumped by 77 percent in 2021 to an estimated $1.6 trillion, up from the $929 billion recorded in 2020, exceeding their pre-COVID-19 level, according to the United Nation Conference on Trade and Development’s (UNCTAD) Investment Trends Monitor report.",Economy
128,"Egypt eyes issuing sustainability bonds for first time to finance Decent Life’s development projects



Egypt is considering issuing sustainability bonds in 2022 to finance the presidential Decent Life (Hayah Karima) initiative in order to reach the country’s sustainable development goals (SDGs), Minister of International Cooperation Rania Al-Mashat told UN officials.",Economy
129,"Egypt’s exports reach all-time high of $32.1 bln in 2021



Egypt’s non-oil exports reached an all-time high of $32.1 billion in 2021, up from the $25.4 billion recorded in 2020 — an increase of 26 percent — according to an announcement made by Minister of Trade and Industry Nevine Gamea on Wednesday.",Economy
130,"Egypt’s gross public debt inches up to EGP 4.7 tln in FY2020/21, 81% of GDP: CBE



Egypt’s gross local public debt increased to EGP 4.7 trillion (81 percent of the country’s GDP) by the end of FY2020/21, up from the EGP 4.3 trillion reached by the end of FY2019/20, with the government owing 87.8 percent of this total, according to the latest data published by the Central Bank of Egypt (CBE).",Economy
131,"Egypt's debt instrument market receives $970 mln in investments since early January: CBE



Foreign investors have pumped $970 million since early January in investments in Egypt’s long-term treasury bills (T-bills), an official source at the Central Bank of Egypt (CBE) said on Tuesday.",Economy
132,"Egypt secured $10.2 bln in development financing in 2021



Egypt’s Ministry of International Cooperation secured a total of $10.2 billion in development financing in 2021, including over $8.75 billion for financing sovereign projects and $1.57 billion in support of the private sector, according to a report the issued by the ministry on Monday.",Economy
133,"Egyptian banks' VRs under pressure if foreign assets drop: Fitch Ratings



Egyptian banks’ Viability Ratings (VRs) could come under pressure if the banks’ foreign assets continue to drop, Fitch Ratings said in its insights published on Thursday.",Economy
134,"EBRD’s green financing hit record €5.4 bln in 2021



The European Bank of Reconstruction and Development's (EBRD) green financing hit a record €5.4 billion, accounting for 51 percent of the bank’s total business volume of €10.4 billion in 2021 directed to its country members, the bank announced on Thursday.",Economy
135,"Vaccination financing gap mounts to $23 bln, Africa below 10% of vaccine target: IMF



The International Monetary Fund (IMF) estimated the financing gap of the Access to COVID-19 Tools (ACT) at $23 billion, urging the international community to close the gap for the sake of boosting recovery from the pandemic, especially in Africa.",Economy
136,"Submissions to receive exporters’ arrears to open on 30 January, disbursements to be released in April



Egypt’s Ministry of Finance will open submissions for the second round of the fourth phase of the initiative to repay exporters’ arrears from 30 January to 10 February, Minister of Finance Mohamed Maait said on Wednesday.",Economy
137,"Egyptian banks have highest liquidity rates in region: Official



Banks operating in the Egyptian markets have the highest rates of liquidity in the region a bank official said on Tuesday, only 24 hours after the Central Bank of Egypt approved granting emergency liquidity for local banks.",Economy
138,"World Bank downgrades global growth to 4.1% in 2022, upgrades Egypt’s to 5.5%



Global GDP growth is projected to slow down significantly in 2022 to 4.1 percent in 2022 and 3.2 percent in 2023, down from 5.5 percent recorded in 2021, the World Bank announced on Tuesday",Economy
139,"Global Islamic sukuk grew by 36.1% in 2021, reaching $252.3 bln: Fitch Ratings



The total Islamic bonds (sukuk) issued in 2021 worldwide grew significantly by 36.1 percent Y-o-Y to reach $252.3 billion, with central banks, governments, and multilateral institutions dominating sukuk issuances, Fitch Ratings said on Tuesday.",Economy
