,Article Title,Category
154,"Everton lifts survival hope with win over lackluster Man Utd



Everton gained a huge win in its fight for survival and further damaged Manchester United's flimsy top-four hopes with a 1-0 victory in the Premier League on Saturday.",Sport
155,"Costa Rican defender Ronald Matarrita out for 6 months



Costa Rican defender Ronald Matarrita had ankle surgery and will miss the World Cup playoff against New Zealand in June.",Sport
156,"Spanish club Zaragoza set to be bought by Inter Miami owners



Real Zaragoza is set to be purchased by a group of foreign investors led by two of the owners of Inter Miami, the second-division Spanish soccer club said Friday.",Sport
157,"Guardiola calls Klopp 'biggest rival' in coaching career



Ahead of their teams' potential Premier League title decider on Sunday, Manchester City manager Pep Guardiola said his rivalry with Jurgen Klopp's Liverpool is the most intense he has experienced during his managerial career.",Sport
158,"Atletico charged by UEFA for fan's alleged Nazi salutes



Atletico Madrid was charged by UEFA on Friday after a fan was filmed apparently making Nazi salutes at a Champions League game.",Sport
159,"Chelsea tops UEFA list of clubs getting paid from Euro 2020



Chelsea got 5.1 million euros ($5.55 million) from European Championship revenues for releasing players to their national teams, UEFA said Friday.",Sport
160,"PSG hold out hope over Mbappe future in title run-in



Paris Saint-Germain remain hopeful that Kylian Mbappe will sign a new contract to stay at the club with just eight games left this season before his existing deal expires.",Sport
161,"Man City present toughest challenge in the world says Klopp



Liverpool manager Jurgen Klopp said facing Manchester City is the toughest task in football and hailed Pep Guardiola as the world's best coach.",Sport
162,"Maradona's daughter claims wrong jersey is up for auction



Diego Maradona's eldest daughter claims that the Argentina shirt being auctioned is not the one her late father wore when he scored the infamous ""Hand of God"" goal against England.",Sport
163,"Christensen tells Chelsea to adopt 'nothing to lose attitude' after Real reverse



Andreas Christensen has urged Chelsea to take a ""nothing to lose"" approach if they are to revive their season following Wednesday's convincing 3-1 loss at home to Real Madrid.",Sport
164,"Reborn Milan lacking firepower in bid to end 11-year drought



AC Milan is a club reborn on and off the soccer field.",Sport
165,"Tete makes impact at Lyon after leaving Ukraine's war behind



The unexpected arrival of the Brazilian winger Tete has given Lyon a boost in its bid to qualify for European competition.",Sport
166,"Benzema finds recognition at last after magical night for Real Madrid



Real Madrid might want both Kylian Mbappe and Erling Haaland this summer but Karim Benzema's latest Champions League hat-trick shows they already have the world's deadliest number nine.",Sport
167,"Ajax boss Ten Hag closes in on Manchester United job: reports



Erik ten Hag is the strong favourite to be named Manchester United's next full-time manager, dealing a crushing blow to the dreams of embattled Paris Saint-Germain coach Mauricio Pochettino, according to British media reports on Thursday.",Sport
168,"Sounders top NYCFC 3-1 in 1st leg of Champions League semis



Albert Rusnak and Jordan Morris scored in the first half, Nicolas Lodeiro converted a penalty kick midway through the second half, and the Seattle Sounders beat New York City FC 3-1 on Wednesday night in the first leg of the CONCACAF Champions League semifinals.",Sport
169,"Villarreal defeat Bayern Munich to raise Champions League upset hopes



Villarreal inflicted a shock 1-0 victory over Bayern Munich on Wednesday as Arnaut Danjuma's strike boosted the Spanish team's hopes of causing a huge upset in the Champions League quarter-finals.",Sport
170,"Benzema treble puts Real in command against Chelsea



Karim Benzema's hat-trick fired Real Madrid to a stunning 3-1 win against Chelsea that put the Champions League holders on the brink of elimination after a dramatic quarter-final first leg on Wednesday.",Sport
171,"UEFA Champions League results & scorers (Quarterfinals, 1st leg)	



Follow Ahram Online's coverage of the 2021/2022 UEFA Champions League quarterfinals 1st leg (5-6 April)",Sport
172,"Match facts: Chelsea v Real Madrid (UEFA Champions League)



Ahram Online provided a live score coverage for Wednesday’s match between Chelsea and Real Madrid in the 1st leg of the UEFA Champions League Quarterfinals",Sport
173,"Match facts: Villarreal v Bayern Munich (UEFA Champions League)



Ahram Online provided a live score coverage for Wednesday’s match between Villarreal and Bayern Munich in the 1st leg of the UEFA Champions League Quarterfinals",Sport
174,"Torres jokes he'll 'kidnap' Dembele to make him stay at Barcelona



​Ferran Torres joked on Wednesday he would kidnap Ousmane Dembele to make the winger stay at Barcelona.",Sport
175,"Liverpool boss Klopp says Man City match no title-decider



Liverpool manager Jurgen Klopp has warned against viewing Sunday's match with Manchester City as a decider for the Premier League title.",Sport
176,"UEFA changing angle of attack with revised fair play rules



With many clubs reeling from the financial fallout of the pandemic and competitive inequality growing despite existing fair play rules, UEFA will on Thursday unveil changes in its tactics for levelling European football's economic playing field.",Sport
177,"Proud of defensive style, Atletico still alive against City



Atletico Madrid wasn't making any excuses for the overly defensive style it used in the first leg against Manchester City in the quarterfinals of the Championship League on Tuesday.",Sport
178,"Maradona's 1986 World Cup 'hand of God' jersey to be auctioned



The jersey worn by Diego Maradona when he scored twice against England in the 1986 World Cup, including the infamous ""hand of God"" goal, is to be auctioned off later this month, Sotheby's announced Wednesday.",Sport
179,"Koeman to take over as Netherlands coach after World Cup



Former Barcelona coach Ronald Koeman will take over as Netherlands boss from Louis van Gaal after this year's World Cup, the Dutch football federation said on Wednesday.",Sport
180,"De Bruyne gives Man City 1-0 edge over Atletico Madrid



Kevin De Bruyne scored the only goal to give Manchester City a 1-0 win over Atletico Madrid in the first leg of their Champions League quarterfinal on Tuesday.",Sport
181,"Match facts: Manchester City v Atletico Madrid (UEFA Champions League)



Ahram Online provided a live score coverage for Tuesday’s match between Manchester City and Atletico Madrid in the 1st leg of the UEFA Champions League Quarterfinals",Sport
182,"Real Madrid's Ancelotti likely to miss Chelsea game with COVID-19



Real Madrid will likely be without coach Carlo Ancelotti for the first leg of the Champions League quarterfinals against Chelsea because of COVID-19.",Sport
183,"Lampard 'excited' by Everton relegation battle



Frank Lampard says he is ""excited"" by the challenge of Everton's relegation battle as he prepares his team for Wednesday's crucial Premier League fixture at fellow strugglers Burnley.",Sport
184,"Ancelotti in the spotlight as wounded Real Madrid take on Chelsea



Carlo Ancelotti knows better than anyone how quickly things can change at Real Madrid.",Sport
185,"Tuchel provides calm amid Chelsea storm ahead of Real Madrid clash



Chelsea face Real Madrid on Wednesday reeling from their heaviest defeat of the season, but Thomas Tuchel's battle-hardened ability to keep his players focused should ensure the Champions League holders are ready for the latest test of their resilience.",Sport
186,"AC Milan miss chance to move 3 points clear after draw against Bologna



AC Milan missed the chance to pull three points clear at the top of Serie A as it was held to a 0-0 draw by Bologna on Monday.",Sport
187,"Spain La Liga results & scorers (30th matchday)



Follow Ahram Online's coverage of Spain La Liga matches of the 2021/2022 season (2-4 April)",Sport
188,"English Premier League results & scorers (31st matchday)



Follow Ahram Online's coverage of English Premier League matches of the 2021/2022 season (2-4 April)",Sport
189,"Italy Serie A results & scorers (31st matchday)



Follow Ahram Online's coverage of Italy Serie A matches of the 2021/2022 season (2/4 April)",Sport
190,"Freiburg appeals loss to Bayern over substitution error



Bundesliga club Freiburg has appealed the result of its 4-1 loss to Bayern Munich after the Bavarian powerhouse briefly had an extra player on the field, but insisted it feels ``extremely uncomfortable'' about doing so.",Sport
